"EntrezID","Statistic"
"69538",1.03559290590779
"54526",1.03468849486045
"66925",1.03233693821598
"208606",1.03210639146994
"110826",1.03074315114393
"67811",1.02997402080351
"24066",1.02990520829736
"102323",1.02869946187968
"16971",1.02827726023418
"240028",1.02731025028178
"12387",1.02637174553501
"74450",1.02354724605134
"212442",1.02231631968812
"16561",1.0222429588323
"17169",1.0215892555185
"57808",1.02126100403932
"13138",1.02108060600686
"544817",1.02017714544183
"212163",1.02010517700161
"11819",1.01926254802651
"66948",1.01919259637225
"226982",1.01875814228341
"19879",1.01828233652992
"27410",1.01788491369426
"67269",1.01785885246682
"76484",1.0175528369656
"105298",1.0170760748579
"66827",1.01668398734266
"20316",1.01643116254503
"54387",1.01592150425486
"68051",1.01578973872122
"55992",1.01545303676939
"19182",1.01532555243172
"64451",1.01502994936102
"378937",1.0149647710616
"12539",1.01484266649409
