"EntrezID","PearsonR"
"70930",0.612517231205018
"225283",0.612474310593182
"53975",0.612312504244009
"216238",0.612282163455643
"13871",0.612067255544805
"74154",0.6107066956653
"19245",0.610488944326226
"215015",0.610341081606488
"16001",0.609983395775615
"18632",0.609968453749815
"192216",0.60956351994585
"66317",0.608990033764112
"76263",0.608718462711009
"237730",0.608401389377964
"320191",0.608359997954459
"67285",0.608158363954775
"76932",0.608065048485968
"109333",0.607863463510584
"67865",0.607127614910791
"223267",0.606939996901654
"22183",0.606823184911788
"66682",0.606606395462602
"18174",0.606274972445376
"20788",0.605463484049951
"101214",0.604848455786701
"171580",0.604466620268499
"235623",0.604344867894857
"50875",0.603300740772147
"14865",0.601647494272255
"67902",0.60134982738861
"217463",0.601338222134531
"58184",0.60059835977378
"64704",0.600442206644714
"245446",0.600356266467922
"18706",0.600322535967734
"232023",0.600079040882802
"19264",0.599887459930826
"66590",0.598558207147426
"76156",0.598149835789122
"11836",0.597951311831619
"81489",0.597828913726073
"19170",0.597754961942838
"67767",0.597697724044178
"64898",0.597550836548115
"232333",0.596925057359771
"26430",0.596236396172766
"13040",0.595893336971321
"20084",0.595767678924801
"67151",0.595441016413549
"252966",0.595191956168548
"76938",0.594996018811888
"66087",0.594903129431359
"60365",0.594395177182117
"20630",0.593933768509778
"237847",0.592550043519948
"66556",0.592054258397837
"209268",0.591675474255305
"68634",0.591225711052493
"227522",0.591168920137174
"68981",0.591014445593516
"56530",0.590505000839288
"102058",0.59046346573097
"66836",0.590142405504192
"13202",0.590099904867068
"320506",0.589627042492002
"66870",0.589607307181013
"22687",0.589371485884302
"14082",0.58883281589531
"67157",0.588362638878939
"75452",0.587524153211254
"56214",0.587424396196578
"110886",0.587325340970507
"14688",0.586591398489238
"66223",0.586426465462848
"380752",0.586126152319983
"20454",0.585539147217887
"239126",0.585262967954142
"170760",0.585068674895459
"52440",0.585052542022372
"229706",0.584735928785247
"19981",0.584671920916847
"14402",0.584663861986902
"80876",0.583149411627021
"66645",0.582708666482728
"56807",0.582577558064907
"19946",0.582137715808196
"66343",0.58203408816166
"432442",0.581365600947907
"53620",0.580730712409062
"140546",0.580047717171188
"70769",0.579477462057657
"74617",0.578988788365986
"24105",0.578965175034246
"22330",0.578544489836229
"19378",0.577354418749187
"67382",0.576503555429787
"13340",0.576002146666
"52245",0.575893660545276
"20352",0.57584117958455
"13803",0.575023193984438
"319996",0.574295378916309
"19326",0.574229270989449
"18789",0.574200744876274
"226255",0.572856515812618
"67035",0.572569297023648
"22146",0.572303036223427
"20658",0.572222985246498
"20529",0.571467554236878
"67448",0.570925230973449
"54632",0.570525015741141
"14687",0.569776953215871
"68563",0.569721147042664
"333050",0.568957701401728
"73834",0.568413638537265
"54381",0.568317838129279
"99889",0.568244692737292
"14828",0.56784367184008
"215890",0.567756973071287
"71955",0.567618154126375
"140740",0.567445561226785
"105372",0.567370186324864
"18822",0.567329207542449
"56294",0.567070701062559
"72194",0.567060021635757
"58243",0.566585989307096
"64945",0.566532418080653
"56390",0.566317226096044
